node1,node2,weight
KENW,KFTW,2
KENW,KGRB,2
KENW,KJVL,2
KENW,KLOT,2
KENW,KMDW,3
KENW,KMIA,2
KENW,KOPF,2
KENW,KPWK,4
KENW,KRAC,5
KENW,KRYV,2
KENW,KTYQ,3
KENW,KTYS,2
KENW,KUGN,3
KEOS,KO11,2
KERI,KORD,12
KERV,KERV,5
KERV,KGPM,2
KERV,KHOU,5
KERV,KHYI,3
KERV,KIWS,3
KERV,KSAT,13
KERV,KSGR,2
KERV,KSKF,2
KERV,KT74,2
KERV,KT82,6
KESN,KFDK,2
KESN,KMTN,8
KESN,KTTN,2
KESW,KPAE,7
KESW,KPLU,2
KESW,KRNT,13
KESW,KS50,24
KESW,KTIW,2
KETB,KETB,13
KETB,KHXF,5
KETB,KMSN,6
KETB,KMTW,3
KETB,KMWC,3
KETB,KOSH,2
KETB,KSBM,4
KETB,KUES,7
KETB,KY50,4
KETC,KRDU,48
KETC,KRWI,2
KEUL,KEUL,77
KEUL,KLGB,3
KEUL,KMAN,13
KEUL,KOAR,2
KEUL,KS67,7
KEUL,KS78,6
KEUL,KSDL,2
KEUL,KWVI,2
KEVB,KEVB,372
KEVB,KFMY,5
KEVB,KHEG,3
KEVB,KHWO,2
KEVB,KI12,2
KEVB,KISM,3
KEVB,KLAL,7
KEVB,KLOU,2
KEVB,KMIA,4
KEVB,KOMN,43
KEVB,KOPF,2
KEVB,KORL,2
KEVB,KPGD,2
KEVB,KPIE,9
KEVB,KSPG,4
KEVB,KSRQ,10
KEVB,KVNC,2
KEVB,KX50,212
KEVB,KXFL,27
KEVB,KZPH,4
KEVY,KEVY,74
KEVY,KILG,10
KEVY,KN57,3
KEVY,KPJC,2
KEVY,KSEG,2
KEWB,KEWB,40
KEWB,KFMH,5
KEWB,KHPN,2
KEWB,KHYA,14
KEWB,KMMK,2
KEWB,KMVY,4
KEWB,KOWD,5
KEWB,KPNE,2
KEWB,KPYM,14
KEWB,KSFZ,5
KEWB,KTAN,2
KEWR,KEWR,9
KEWR,KEYE,9
KEWR,KFLL,82
KEWR,KFRG,2
KEWR,KFTG,14
KEWR,KFXE,2
KEWR,KGSO,8
KEWR,KGSP,2
KEWR,KHFD,6
KEWR,KHFY,6
KEWR,KHHR,18
KEWR,KHPN,3
KEWR,KHWO,2
KEWR,KIAD,262
KEWR,KIAH,135
KEWR,KIND,42
KEWR,KISM,2
KEWR,KISP,4
KEWR,KJFK,4
KEWR,KLAS,12
KEWR,KLAX,180
KEWR,KLDJ,14
KEWR,KLNK,2
KEWR,KMCF,11
KEWR,KMCI,11
KEWR,KMCO,19
KEWR,KMDT,39
KEWR,KMHT,6
KEWR,KMIA,62
KEWR,KMJX,3
KEWR,KMMU,2
KEWR,KMQS,2
KEWR,KMSN,2
KEWR,KMSP,47
KEWR,KMZJ,5
KEWR,KNIP,4
KEWR,KNTU,15
KEWR,KNZY,4
KEWR,KOAK,31
KEWR,KONT,14
KEWR,KONZ,2
KEWR,KORD,176
KEWR,KORF,12
KEWR,KORL,14
KEWR,KOXC,2
KEWR,KPDX,18
KEWR,KPHL,25
KEWR,KPHX,28
KEWR,KPIE,2
KEWR,KPIT,11
KEWR,KPVD,37
KEWR,KRDU,23
KEWR,KRFD,38
KEWR,KRIR,13
KEWR,KROC,21
KEWR,KRSW,46
KEWR,KSAN,14
KEWR,KSAT,10
KEWR,KSDF,253
KEWR,KSEA,63
KEWR,KSFB,4
KEWR,KSFO,127
KEWR,KSGS,3
KEWR,KSJC,3
KEWR,KSMQ,2
KEWR,KSPA,2
KEWR,KSRQ,9
KEWR,KSTL,17
KEWR,KSYR,6
KEWR,KTEB,5
KEWR,KTHV,2
KEWR,KTPA,18
KEWR,KUMP,9
KEWR,KVDF,2
KEWR,KVUO,2
KEWR,KWRI,2
KEWR,KX04,3
KEWR,KX39,5
KEWR,KXSA,4
KEWR,PANC,15
KEXX,KEXX,5
KEXX,KJQF,17
KEXX,KRDU,2
KEYE,KEYE,16
KEYE,KFRH,5
KEYE,KGYY,2
KEYE,KHFY,4
KEYE,KIAD,3
KEYE,KLAF,8
KEYE,KLAS,9
KEYE,KLAX,8
KEYE,KLCK,3
KEYE,KLOU,3
KEYE,KMCI,9
KEYE,KMDW,7
KEYE,KMKE,5
KEYE,KMSP,17
KEYE,KOAK,14
KEYE,KOMA,2
KEYE,KORD,48
KEYE,KPDX,4
KEYE,KPHL,3
KEYE,KPHX,23
KEYE,KPTK,2
KEYE,KPWK,2
KEYE,KRIR,2
KEYE,KSEA,9
KEYE,KSER,7
KEYE,KSRQ,2
KEYQ,KEYQ,39
KEYQ,KHOU,25
KEYQ,KIAH,7
KEYQ,KIWS,3
KEYQ,KSGR,4
KEYQ,KT51,2
KEZF,KEZF,15
KEZF,KHEF,4
KEZF,KHGR,2
KEZF,KHWY,2
KEZF,KJYO,2
KEZF,KLKU,2
KEZF,KOMH,2
KEZF,KPHF,2
KEZF,KRMN,12
KEZI,KORD,8
KEZI,KSDF,2
KEZS,KGRB,12
KF00,KHQZ,4
KF00,KT31,2
KF00,KTKI,6
KF10,KRVS,6
KF31,KRBD,2
KF32,KFTW,10
KF34,KF34,2
KF34,KO88,2
KF34,KSCK,2
KF34,KSNS,2
KF41,KF41,2
KF41,KF46,2
KF41,KGPM,3
KF41,KIWS,2
KF41,KJWY,6
KF41,KRBD,3
KF41,KT31,5
KF41,KTKI,3
KF44,KF46,2
KF44,KRBD,8
KF46,KF46,14
KF46,KF69,4
KF46,KFWS,2
KF46,KGKY,4
KF46,KGPM,2
KF46,KHQZ,3
KF46,KLNC,3
KF46,KRBD,7
KF46,KSGR,2
KF46,KSWI,2
KF46,KT31,6
KF46,KT67,4
KF46,KTKI,3
KF46,KTRL,13
KF48,KGLE,2
KF51,KGKY,2
KF51,KTKI,2
KF53,KGKY,3
KF62,KSMF,3
KF69,KF69,5
KF69,KGLE,6
KF69,KGPM,2
KF69,KGVT,2
KF69,KLNC,2
KF69,KLUD,2
KF69,KLXY,2
KF69,KRBD,6
KF69,KRVS,2
KF69,KSWI,3
KF69,KTRL,2
KF69,KTYR,2
KF70,KF70,269
KF70,KFCH,8
KF70,KFFZ,2
KF70,KFUL,24
KF70,KHMT,20
KF70,KHND,4
KF70,KIWA,2
KF70,KL22,3
KF70,KL26,10
KF70,KL35,13
KF70,KL70,2
KF70,KL77,2
KF70,KLAS,5
KF70,KLGB,13
KF70,KMYF,31
KF70,KNFG,18
KF70,KOKB,13
KF70,KONT,2
KF70,KOXR,6
KF70,KPOC,5
KF70,KPRB,2
KF70,KPRC,2
KF70,KPSP,2
KF70,KRAL,12
KF70,KREI,15
KF70,KRIR,5
KF70,KRIV,5
KF70,KRNM,15
KF70,KSBA,8
KF70,KSBD,7
KF70,KSDL,3
KF70,KSDM,11
KF70,KSEE,26
KF70,KSNA,45
KF70,KTOA,13
KF70,KVGT,2
KF70,KVNY,8
KF70,KWHP,3
KF72,KF72,3
KF72,KHWD,3
KF72,KMHR,4
KF72,KO61,2
KF72,KO70,2
KF72,KO88,3
KF72,KSAC,21
KF72,KSCK,2
KFAF,KFDK,2
KFAF,KJGG,4
KFAF,KORF,2
KFAF,KPHF,12
KFAM,KSTL,8
KFAR,KORD,2
KFAT,KFAT,248
KFAT,KFCH,18
KFAT,KGYR,2
KFAT,KHHR,4
KFAT,KHIO,2
KFAT,KHJO,9
KFAT,KHWD,6
KFAT,KL19,2
KFAT,KLAS,8
KFAT,KLAX,52
KFAT,KLGB,11
KFAT,KLHM,2
KFAT,KLSN,2
KFAT,KLVK,9
KFAT,KMAE,25
KFAT,KMCE,7
KFAT,KMER,8
KFAT,KMHR,22
KFAT,KMKE,2
KFAT,KMOD,9
KFAT,KMPI,4
KFAT,KMRY,2
KFAT,KMSP,3
KFAT,KMYF,8
KFAT,KNTD,2
KFAT,KO22,21
KFAT,KO27,7
KFAT,KO32,7
KFAT,KO61,5
KFAT,KOAK,15
KFAT,KOAR,6
KFAT,KOMA,11
KFAT,KONT,3
KFAT,KORD,2
KFAT,KP52,2
KFAT,KPAO,2
KFAT,KPDX,18
KFAT,KPHX,78
KFAT,KPOC,2
KFAT,KPRB,2
KFAT,KPSP,2
KFAT,KPTV,6
KFAT,KRAL,4
KFAT,KRDD,2
KFAT,KRHV,2
KFAT,KRIR,13
KFAT,KSAC,6
KFAT,KSAF,2
KFAT,KSAN,46
KFAT,KSBA,14
KFAT,KSBP,20
KFAT,KSCK,10
KFAT,KSDF,62
KFAT,KSDL,5
KFAT,KSEA,75
KFAT,KSEE,6
KFAT,KSFO,73
KFAT,KSJC,12
KFAT,KSLC,30
KFAT,KSLI,9
KFAT,KSMF,9
KFAT,KSMO,6
KFAT,KSMX,7
KFAT,KSNA,10
KFAT,KSNS,7
KFAT,KSQL,2
KFAT,KSTS,3
KFAT,KTLR,2
KFAT,KTOA,6
KFAT,KTVL,2
KFAT,KU42,4
KFAT,KVCB,2
KFAT,KVIS,70
KFAT,KVNY,10
KFAT,KWVI,2
KFAY,KFAY,14
KFAY,KHRJ,2
KFAY,KJYO,3
KFAY,KPDK,2
KFAY,KRDU,4
KFAY,KTTA,2
KFBG,KFBG,8
KFBG,KIGX,14
KFBG,KPOB,3
KFBG,KRDU,3
KFBG,KTTA,7
KFBL,KMSP,6
KFBY,KLNK,6
KFBY,KMLE,2
KFCH,KFCH,70
KFCH,KFFZ,2
KFCH,KHJO,7
KFCH,KHND,2
KFCH,KHWD,2
KFCH,KL73,2
KFCH,KLSN,2
KFCH,KLVK,3
KFCH,KMAE,35
KFCH,KMCE,8
KFCH,KMER,7
KFCH,KMHR,2
KFCH,KMOD,2
KFCH,KMPI,5
KFCH,KO27,5
KFCH,KO32,3
KFCH,KO37,2
KFCH,KOAK,8
KFCH,KPOC,2
KFCH,KPRB,13
KFCH,KPTV,2
KFCH,KRHV,2
KFCH,KSAC,2
KFCH,KSBA,4
KFCH,KSBP,16
KFCH,KSFO,4
KFCH,KSMO,2
KFCH,KSMX,2
KFCH,KSNS,7
KFCH,KTCY,14
KFCH,KTLR,10
KFCH,KVIS,27
KFCH,KWVI,2
KFCM,KFCM,504
KFCM,KFMY,6
KFCM,KGRB,6
KFCM,KGYL,48
KFCM,KHCD,10
KFCM,KHYR,2
KFCM,KJKJ,3
KFCM,KJMR,4
KFCM,KLJF,3
KFCM,KLNK,2
KFCM,KLVN,68
KFCM,KLXL,5
KFCM,KMDW,3
KFCM,KMGG,7
KFCM,KMIC,7
KFCM,KMKC,2
KFCM,KMKE,6
KFCM,KMLI,4
KFCM,KMSN,6
KFCM,KMSP,4
KFCM,KMWC,7
KFCM,KOLG,2
KFCM,KOMA,4
KFCM,KP19,2
KFCM,KPGD,3
KFCM,KPIE,5
KFCM,KPNM,2
KFCM,KPSP,2
KFCM,KPUB,4
KFCM,KRFD,4
KFCM,KROS,5
KFCM,KRSW,4
KFCM,KRYM,2
KFCM,KSAC,2
KFCM,KSAT,2
KFCM,KSDL,16
KFCM,KSGS,2
KFCM,KSTC,21
KFCM,KSTP,17
KFCM,KSUS,9
KFCM,KUES,9
KFCM,KULM,3
KFCM,KY23,3
KFCS,KFCS,44
KFCS,KPUB,2
KFDK,KFDK,213
KFDK,KFME,2
KFDK,KFXE,2
KFDK,KGAI,10
KFDK,KHEF,3
KFDK,KHFF,2
KFDK,KHGR,3
KFDK,KHWY,2
KFDK,KILG,12
KFDK,KJYO,9
KFDK,KLNS,16
KFDK,KLUK,2
KFDK,KMDW,2
KFDK,KMIV,2
KFDK,KMPO,2
KFDK,KMQS,2
KFDK,KMRB,8
KFDK,KMTN,15
KFDK,KN06,4
KFDK,KPHF,7
KFDK,KRDU,10
KFDK,KSDL,2
KFDK,KSEE,2
KFDK,KTHV,4
KFDK,KTYS,5
KFDK,PA31,2
KFDK,PA73,2
KFDK,PS25,11
KFEP,KFEP,3
KFEP,KRFD,5
KFES,KFES,12
KFES,KRVS,3
KFES,KUBX,4
KFET,KFET,47
KFET,KHNR,2
KFET,KJYR,2
KFET,KLNK,11
KFET,KMKC,2
KFET,KMLE,28
KFET,KOFK,2
KFET,KOMA,13
KFET,KRBD,3
KFET,KRYV,2
KFET,KSCB,6
KFET,KSDL,2
KFET,KTQE,3
KFFA,KORF,10
KFFC,KFFC,6
KFFC,KLUK,2
KFFC,KLZU,6
KFFC,KMAC,2
KFFC,KPDK,11
KFFC,KRYY,4
KFFO,KFFO,16
KFFO,KNGU,5
KFFO,KNZY,3
KFFO,KSUU,4
KFFO,KWRI,4
KFFT,KLOU,3
KFFT,KORD,9
KFFT,KSDF,5
KFFZ,KFFZ,3101
KFFZ,KFLG,7
KFFZ,KFTW,2
KFFZ,KGCN,6
KFFZ,KGEU,15
KFFZ,KGRR,2
KFFZ,KGYR,59
KFFZ,KHND,2
KFFZ,KIWA,19
KFFZ,KIWS,2
KFFZ,KLGF,2
KFFZ,KMYF,6
KFFZ,KMZJ,73
KFFZ,KNYL,7
KFFZ,KOLS,3
KFFZ,KP08,65
KFFZ,KP13,21
KFFZ,KP19,4
KFFZ,KP33,5
KFFZ,KP52,10
KFFZ,KPAN,143
KFFZ,KPHX,30
KFFZ,KPRC,19
KFFZ,KPVU,7
KFFZ,KRIR,2
KFFZ,KRYN,89
KFFZ,KSBP,2
KFFZ,KSDL,28
KFFZ,KSEZ,21
KFFZ,KSNA,9
KFFZ,KTUS,18
KFFZ,KU77,2
KFFZ,KWHP,4
KFHR,KFHR,21
KFHR,KHIO,6
KFHR,KNOW,4
KFHR,KORS,7
KFHR,KPAE,12
KFHR,KPLU,2
KFHR,KPWT,5
KFHR,KRNT,12
KFHR,KS36,2
KFHR,KS50,8
KFHR,KSEA,11
KFHR,KTIW,2
KFHU,KIWA,7
KFHU,KPHX,22
KFIG,PS15,4
KFKA,KORD,9
KFKL,KFKL,13
KFKL,KGKJ,5
KFKL,KIDI,2
KFKL,KOMA,2
KFKL,PN53,2
KFKL,PN66,2
KFKL,PS61,3
KFKN,KORF,4
KFKN,KPVG,3
KFKR,KFKR,6
KFKR,KLAF,2
KFKR,KMCX,2
KFKR,KPTK,2
KFKR,KUGN,2
KFKR,KVLL,3
KFLD,KFLD,26
KFLD,KGRB,12
KFLD,KHPN,2
KFLD,KIGQ,4
KFLD,KLNR,2
KFLD,KMQS,2
KFLD,KMSN,5
KFLD,KOSH,2
KFLD,KSBM,2
KFLD,KSTP,2
KFLD,KTEB,2
KFLD,KUES,3
KFLD,KUNU,2
KFLG,KFLG,3
KFLG,KIWA,3
KFLG,KMYF,2
KFLG,KNKX,3
KFLG,KP19,6
KFLG,KP23,3
KFLG,KP52,3
KFLG,KPHX,61
KFLG,KPRC,12
KFLG,KPVU,2
KFLG,KSDL,30
KFLG,KSEZ,2
KFLG,KSJC,3
KFLG,KSLI,4
KFLG,KSNA,3
KFLG,KU77,2
KFLG,KVGT,3
KFLL,KFLL,58
KFLL,KFMY,3
KFLL,KFTG,2
KFLL,KFTY,2
KFLL,KFXE,26
KFLL,KGSO,5
KFLL,KHFD,12
KFLL,KHHR,5
KFLL,KHOU,69
KFLL,KHPN,19
KFLL,KHST,7
KFLL,KHWO,46
KFLL,KIAD,32
KFLL,KIAH,98
KFLL,KIND,7
KFLL,KISP,10
KFLL,KJFK,108
KFLL,KJQF,3
KFLL,KLAS,19
KFLL,KLAX,60
KFLL,KLBE,9
KFLL,KLGA,22
KFLL,KLGB,2
KFLL,KMCF,41
KFLL,KMCI,28
KFLL,KMCO,14
KFLL,KMDW,130
KFLL,KMFE,2
KFLL,KMIA,26
KFLL,KMKE,15
KFLL,KMKY,2
KFLL,KMMK,5
KFLL,KMMU,2
KFLL,KMSP,33
KFLL,KMZJ,10
KFLL,KNIP,3
KFLL,KOAK,18
KFLL,KOEB,3
KFLL,KONZ,2
KFLL,KOPF,32
KFLL,KORD,145
KFLL,KORF,2
KFLL,KORL,4
KFLL,KPCM,3
KFLL,KPDK,10
KFLL,KPHL,200
KFLL,KPHX,25
KFLL,KPIE,6
KFLL,KPIT,27
KFLL,KPMP,2
KFLL,KPTK,4
KFLL,KPVD,40
KFLL,KPWK,4
KFLL,KRDU,68
KFLL,KRSW,4
KFLL,KRYY,3
KFLL,KSAN,3
KFLL,KSAT,14
KFLL,KSDF,34
KFLL,KSEA,34
KFLL,KSEF,6
KFLL,KSFO,32
KFLL,KSGR,3
KFLL,KSPG,5
KFLL,KSRQ,8
KFLL,KSTL,60
KFLL,KSUS,7
KFLL,KSVH,3
KFLL,KSWF,2
KFLL,KSYR,5
KFLL,KTEB,12
KFLL,KTMB,9
KFLL,KTPA,43
KFLL,KTPF,4
KFLL,KVDF,2
KFLL,KVNY,2
KFLL,KX51,11
KFLL,KXNA,4
KFLL,KYIP,9
KFLL,PN66,3
KFME,KFME,65
KFME,KHGR,2
KFME,KIAD,2
KFME,KILG,4
KFME,KJYO,4
KFME,KLNS,3
KFME,KMTN,4
KFME,KN06,3
KFME,KN57,2
KFME,KNHK,4
KFME,KOKV,4
KFME,KPVG,4
KFMH,KFMH,52
KFMH,KGHG,2
KFMH,KHYA,23
KFMH,KISP,3
KFMH,KMVY,4
KFMH,KOWD,5
KFMH,KPVD,2
KFMH,KPYM,13
KFMH,KSWF,2
KFMH,KTAN,3
KFMH,KUUU,4
KFMY,KFMY,264
KFMY,KFXE,25
KFMY,KGRB,3
KFMY,KGRR,3
KFMY,KGSO,3
KFMY,KHEF,2
KFMY,KHKY,3
KFMY,KHPN,2
KFMY,KHWO,24
KFMY,KILG,2
KFMY,KIMM,9
KFMY,KISM,6
KFMY,KLNK,2
KFMY,KLOT,3
KFMY,KLUK,2
KFMY,KLXT,2
KFMY,KLZU,4
KFMY,KMCF,7
KFMY,KMCO,4
KFMY,KMIA,5
KFMY,KMKY,28
KFMY,KMSN,3
KFMY,KOPF,9
KFMY,KORL,17
KFMY,KOVO,2
KFMY,KPDK,10
KFMY,KPGD,35
KFMY,KPIE,23
KFMY,KPMP,3
KFMY,KPNE,4
KFMY,KPTK,4
KFMY,KPWK,3
KFMY,KRCM,2
KFMY,KRSW,2
KFMY,KSEF,9
KFMY,KSGR,2
KFMY,KSPG,14
KFMY,KSPI,5
KFMY,KSRQ,27
KFMY,KSUS,6
KFMY,KTEB,2
KFMY,KTMB,3
KFMY,KTPA,3
KFMY,KTPF,2
KFMY,KTUL,3
KFMY,KTYS,5
KFMY,KUES,2
KFMY,KVNC,33
KFMY,KWDR,3
KFMY,KX04,6
KFMY,KX06,50
KFMY,KX07,2
KFMY,KX14,14
KFMY,KX49,4
KFMZ,KOMA,2
KFNL,KFNL,32
KFNL,KGXY,7
KFNL,KIAD,2
KFNL,KLMO,22
KFNL,KPUB,2
KFNL,KSDL,2
KFNL,KTUS,2
KFNT,KORD,11
KFNT,KPGD,8
KFNT,KPIE,8
KFNT,KPTK,6
KFNT,KVLL,2
KFOA,KSLO,2
KFOD,KMCW,3
KFOD,KSTL,10
KFOE,KMKC,2
KFOE,KNUQ,2
KFOE,KOFF,4
KFOE,KPDX,2
KFOE,KPOB,2
KFOE,KSLI,2
KFOK,KFRG,18
KFOK,KHWV,6
KFOK,KIAD,4
KFOK,KILG,2
KFOK,KISP,10
KFOK,KLGA,2
KFOK,KMDW,2
KFOK,KMMU,5
KFOK,KOPF,4
KFOK,KPHF,6
KFOK,KPVG,2
KFOK,KTEB,10
KFOK,KTTN,2
KFOK,KW32,4
KFPK,KFPK,3
KFPK,KORD,3
KFQD,KHKY,5
KFQD,KTTA,2
KFRG,KFRG,368
KFRG,KFTY,2
KFRG,KFXE,4
KFRG,KHEF,2
KFRG,KHFD,9
KFRG,KHPN,31
KFRG,KHTO,3
KFRG,KHVN,5
KFRG,KHWV,122
KFRG,KIAD,58
KFRG,KILG,2
KFRG,KISP,26
KFRG,KJFK,18
KFRG,KJST,2
KFRG,KJYO,2
KFRG,KLGA,5
KFRG,KLNK,5
KFRG,KLNS,5
KFRG,KLUK,2
KFRG,KMCF,2
KFRG,KMGJ,5
KFRG,KMJX,4
KFRG,KMMK,9
KFRG,KMMU,3
KFRG,KN37,2
KFRG,KN40,2
KFRG,KN69,2
KFRG,KN71,3
KFRG,KOPF,13
KFRG,KOQU,2
KFRG,KORD,2
KFRG,KOWD,3
KFRG,KOXC,4
KFRG,KPDK,2
KFRG,KPHL,4
KFRG,KPNE,2
KFRG,KPVD,6
KFRG,KPVG,4
KFRG,KPWK,2
KFRG,KROC,3
KFRG,KRSW,2
KFRG,KSFZ,3
KFRG,KTEB,31
KFRG,KTPA,2
KFRG,KTTA,2
KFRG,KUUU,3
KFRH,KFRH,2
KFRH,KPWK,4
KFRI,KLWC,2
KFRR,KHEF,3
KFRR,KHGR,2
KFRR,KHWY,2
KFRR,KIAD,2
KFRR,KJYO,2
KFRR,KRDU,2
KFRR,KSHD,2
KFSO,KFSO,7
KFSO,KPBG,3
KFTG,KFTG,8
KFTG,KGEG,2
KFTG,KGXY,3
KFTG,KHOU,10
KFTG,KIAD,44
KFTG,KIAH,28
KFTG,KILN,3
KFTG,KIND,12
KFTG,KISM,4
KFTG,KLAS,3
KFTG,KLGA,9
KFTG,KLNK,3
KFTG,KMCF,5
KFTG,KMCI,19
KFTG,KMDW,27
KFTG,KMKE,15
KFTG,KMLI,2
KFTG,KMSP,36
KFTG,KOMA,12
KFTG,KONT,2
KFTG,KORD,57
KFTG,KPDX,3
KFTG,KPHL,15
KFTG,KPHX,12
KFTG,KPIT,3
KFTG,KPUB,9
KFTG,KRDU,2
KFTG,KSAF,3
KFTG,KSAN,3
KFTG,KSAT,3
KFTG,KSDF,16
KFTG,KSEA,4
KFTG,KSJC,2
KFTG,KSNA,2
KFTG,KSTL,16
KFTG,KTPA,4
KFTG,KTUL,5
KFTG,KTYS,2
KFTG,KXNA,6
KFTT,KORD,14
KFTT,KSUS,3
KFTT,KTYS,2
KFTW,KFTW,412
KFTW,KFWS,8
KFTW,KFXE,2
KFTW,KGDJ,18
KFTW,KGLE,12
KFTW,KGPM,2
KFTW,KGRR,2
KFTW,KHIO,3
KFTW,KHOU,22
KFTW,KHQZ,2
KFTW,KHRT,2
KFTW,KHYI,3
KFTW,KI12,2
KFTW,KIAD,2
KFTW,KINJ,2
KFTW,KIWA,4
KFTW,KIWS,2
KFTW,KIXD,3
KFTW,KJVL,3
KFTW,KJWY,3
KFTW,KLNC,5
KFTW,KLUD,5
KFTW,KLUK,2
KFTW,KLXY,2
KFTW,KMFE,2
KFTW,KMGY,4
KFTW,KMMU,4
KFTW,KMTN,2
KFTW,KMWL,3
KFTW,KNFW,19
KFTW,KOAK,2
KFTW,KOMA,2
KFTW,KPHL,2
KFTW,KPHX,5
KFTW,KPVD,2
KFTW,KPWK,6
KFTW,KRBD,9
KFTW,KRVS,2
KFTW,KSAT,15
KFTW,KSDL,8
KFTW,KSGR,4
KFTW,KSNA,2
KFTW,KT31,4
KFTW,KT67,12
KFTW,KTKI,10
KFTW,KTRL,7
KFTW,KTUL,4
KFTW,KTYR,14
KFTW,KVBT,2
KFTY,KFTY,110
KFTY,KFWA,2
KFTY,KGLH,2
KFTY,KHND,4
KFTY,KHOU,3
KFTY,KHYA,2
KFTY,KILG,3
KFTY,KIND,2
KFTY,KLAL,2
KFTY,KLZU,16
KFTY,KMDQ,3
KFTY,KMIA,2
KFTY,KOMA,4
KFTY,KOPF,3
KFTY,KORD,2
KFTY,KORF,11
KFTY,KORL,4
KFTY,KPDK,4
KFTY,KPGV,4
KFTY,KPIE,2
KFTY,KPIM,2
KFTY,KPNE,2
KFTY,KPUJ,16
KFTY,KRDU,2
KFTY,KRMG,4
KFTY,KRYY,8
KFTY,KSRQ,2
KFTY,KSUS,13
KFTY,KTOC,2
KFTY,KVPC,7
KFTY,KWDR,4
KFTY,KX04,2
KFUL,KFUL,512
KFUL,KHHR,17
KFUL,KHMT,5
KFUL,KHND,5
KFUL,KHWD,2
KFUL,KL08,2
KFUL,KL26,20
KFUL,KL35,11
KFUL,KL70,8
KFUL,KL94,8
KFUL,KLGB,41
KFUL,KMYF,5
KFUL,KNTD,5
KFUL,KONT,6
KFUL,KOXR,4
KFUL,KPOC,34
KFUL,KPRB,5
KFUL,KPRC,4
KFUL,KPSP,11
KFUL,KPVU,2
KFUL,KRAL,48
KFUL,KRHV,4
KFUL,KRIR,5
KFUL,KRNM,2
KFUL,KRNT,2
KFUL,KSBA,13
KFUL,KSBP,5
KFUL,KSDM,4
KFUL,KSEE,6
KFUL,KSLI,16
KFUL,KSMO,14
KFUL,KSNA,39
KFUL,KSQL,2
KFUL,KTOA,51
KFUL,KTVL,2
KFUL,KVGT,5
KFUL,KVNY,18
KFUL,KWHP,24
KFWA,KFWA,11
KFWA,KGSH,2
KFWA,KIWA,3
KFWA,KLOT,7
KFWA,KLUK,2
KFWA,KORD,126
KFWA,KPGD,16
KFWA,KPNE,2
KFWA,KPVD,9
KFWA,KSDF,20
KFWA,KSRQ,5
KFWN,KFWN,5
KFWN,KHWV,5
KFWN,KJFK,2
KFWQ,KFWQ,17
KFWQ,KHEF,10
KFWQ,KIAD,4
KFWQ,KISP,2
KFWQ,KJST,2
KFWQ,KLBE,8
KFWQ,KLNS,3
KFWQ,KMMU,2
KFWQ,KORF,2
KFWQ,KRDU,2
KFWQ,KVAY,2
KFWQ,PN66,2
KFWS,KFWS,8
KFWS,KGKY,3
KFWS,KGPM,2
KFWS,KRBD,2
KFWS,KT67,6
KFWS,KTKI,2
KFXE,KFXE,95
KFXE,KGLE,2
KFXE,KHOU,6
KFXE,KHST,2
KFXE,KHWO,71
KFXE,KHYI,2
KFXE,KIAH,7
KFXE,KIMM,6
KFXE,KLAL,4
KFXE,KLAX,3
KFXE,KLUK,2
KFXE,KLZU,7
KFXE,KMCF,8
KFXE,KMCI,6
KFXE,KMDW,12
KFXE,KMIA,13
KFXE,KMKY,3
KFXE,KMMU,3
KFXE,KMSP,4
KFXE,KOMN,3
KFXE,KOPF,44
KFXE,KORD,6
KFXE,KORL,3
KFXE,KPDK,8
KFXE,KPGD,4
KFXE,KPHX,2
KFXE,KPIE,23
KFXE,KPMP,6
KFXE,KPNS,5
KFXE,KPWK,2
KFXE,KRBD,2
KFXE,KRDU,2
KFXE,KRSW,10
KFXE,KRYY,5
KFXE,KSAN,2
KFXE,KSAT,5
KFXE,KSEF,2
KFXE,KSFO,4
KFXE,KSGR,2
KFXE,KSPG,3
KFXE,KSRQ,13
KFXE,KSTL,3
KFXE,KSTP,2
KFXE,KTEB,4
KFXE,KTLH,2
KFXE,KTMB,8
KFXE,KTNT,3
KFXE,KTPA,5
KFXE,KTYS,2
KFXE,KVNC,8
KFXE,KVNY,6
KFXE,KX05,4
KFXE,KX06,2
KFXE,KX49,4
KFXE,KX50,2
KFYJ,KPHF,7
KFYM,KFYM,2
KFYM,KHSV,2
KFYM,KLOT,2
KFYM,KMDQ,3
KFYV,KFYV,35
KFYV,KH34,3
KFYV,KH35,7
KFYV,KHQZ,2
KFYV,KHRO,2
KFYV,KHYI,2
KFYV,KROG,4
KFYV,KSLG,5
KFYV,KSUS,2
KFYV,KVBT,6
KFYV,KXNA,12
KFZY,KFZY,2
KFZY,KSDC,3
KFZY,KSYR,10
KGAI,KGAI,81
KGAI,KHKY,3
KGAI,KHPN,4
KGAI,KHYA,4
KGAI,KIAD,4
KGAI,KILG,5
KGAI,KLBE,2
KGAI,KLNS,11
KGAI,KLUK,2
KGAI,KLWM,2
KGAI,KMDT,7
KGAI,KMQS,6
KGAI,KMRB,2
KGAI,KMSN,2
KGAI,KMTN,7
KGAI,KN06,6
KGAI,KN71,2
KGAI,KN87,4
KGAI,KORF,2
KGAI,KPDK,7
KGAI,KPIE,7
KGAI,KPNS,3
KGAI,KROC,4
KGAI,KSEG,2
KGAI,KTHV,7
KGAI,KTTA,2
