node1,node2,weight
KEWR,KPVD,21
KEWR,KPWA,10
KEWR,KPYM,6
KEWR,KRAC,2
KEWR,KRDG,2
KEWR,KRDU,477
KEWR,KRFD,17
KEWR,KRIR,10
KEWR,KRND,5
KEWR,KROC,22
KEWR,KRSW,3
KEWR,KRUT,2
KEWR,KSAN,171
KEWR,KSAT,77
KEWR,KSAV,54
KEWR,KSDF,113
KEWR,KSEA,240
KEWR,KSFB,56
KEWR,KSFO,682
KEWR,KSGS,25
KEWR,KSIF,10
KEWR,KSJC,33
KEWR,KSLC,18
KEWR,KSMF,21
KEWR,KSMQ,2
KEWR,KSNA,87
KEWR,KSNC,3
KEWR,KSRQ,16
KEWR,KSTL,227
KEWR,KSVN,5
KEWR,KSWF,4
KEWR,KSYR,17
KEWR,KTAN,6
KEWR,KTEB,94
KEWR,KTIK,10
KEWR,KTPA,185
KEWR,KTPF,2
KEWR,KTTD,4
KEWR,KTTN,11
KEWR,KU42,8
KEWR,KUGN,2
KEWR,KUMP,3
KEWR,KVNY,5
KEWR,KVUO,4
KEWR,KW32,12
KEWR,KX14,9
KEWR,KXNA,31
KEWR,KXSA,3
KEWR,PANC,3
KEWR,PN62,5
KEWR,PS82,2
KEXX,KFAY,2
KEXX,KHPN,2
KEXX,KTEB,3
KEXX,KTTA,3
KEYE,KEYE,204
KEYE,KFWA,2
KEYE,KGEZ,4
KEYE,KGGP,8
KEYE,KGRR,4
KEYE,KGUS,3
KEYE,KHAI,2
KEYE,KHEF,2
KEYE,KHOU,2
KEYE,KI69,10
KEYE,KI76,2
KEYE,KIND,3
KEYE,KIWS,2
KEYE,KJFK,2
KEYE,KJWN,2
KEYE,KLAF,37
KEYE,KLAS,2
KEYE,KLAX,3
KEYE,KLUK,7
KEYE,KMCI,2
KEYE,KMCX,2
KEYE,KMDW,3
KEYE,KMKE,2
KEYE,KMQJ,3
KEYE,KMSN,2
KEYE,KMSP,3
KEYE,KOAK,6
KEYE,KOJC,2
KEYE,KOPF,4
KEYE,KORD,11
KEYE,KOSU,7
KEYE,KPHL,3
KEYE,KPHX,3
KEYE,KPWK,2
KEYE,KRDU,2
KEYE,KSAN,2
KEYE,KSDL,2
KEYE,KSER,6
KEYE,KSUS,4
KEYE,KTEB,2
KEYE,KTYQ,26
KEYE,KUMP,2
KEYE,KUWL,2
KEYQ,KEYQ,21
KEYQ,KFLL,3
KEYQ,KGSP,2
KEYQ,KGYH,2
KEYQ,KHOU,6
KEYQ,KHQZ,2
KEYQ,KIAH,5
KEYQ,KISM,2
KEYQ,KIWS,9
KEYQ,KLAS,4
KEYQ,KLAX,3
KEYQ,KLVJ,4
KEYQ,KMCI,2
KEYQ,KOMA,2
KEYQ,KOPF,4
KEYQ,KORL,4
KEYQ,KPHL,2
KEYQ,KPHX,2
KEYQ,KRDU,2
KEYQ,KROA,2
KEYQ,KSAT,9
KEYQ,KSAV,2
KEYQ,KSGR,13
KEYQ,KSJT,2
KEYQ,KSNA,3
KEYQ,KT41,9
KEZF,KEZF,5
KEZF,KHEF,6
KEZF,KIAD,12
KEZF,KJYO,7
KEZI,KORD,4
KEZI,KSDF,2
KEZS,KEZS,2
KEZS,KGRB,9
KF00,KF00,2
KF00,KGYI,2
KF00,KT31,2
KF00,KTKI,20
KF29,KF29,2
KF29,KSFO,3
KF31,KF31,2
KF31,KTKI,3
KF32,KFTW,4
KF32,KFWS,2
KF32,KGKY,2
KF34,KLVK,2
KF34,KPAO,3
KF34,KRHV,3
KF34,KSJC,2
KF34,KSQL,2
KF41,KF69,3
KF41,KRBD,4
KF41,KTKI,3
KF44,KGKY,2
KF44,KRBD,2
KF44,KTYR,2
KF45,KFXE,23
KF45,KHPN,3
KF45,KHWO,6
KF45,KJFK,11
KF45,KLGA,9
KF45,KMDW,2
KF45,KOPF,6
KF45,KPBI,5
KF45,KPDK,2
KF45,KPHL,4
KF45,KPMP,34
KF45,KTEB,8
KF45,KTPA,4
KF46,KF46,13
KF46,KFTW,2
KF46,KHQZ,2
KF46,KRBD,4
KF46,KT31,5
KF46,KTKI,9
KF46,KTRL,2
KF49,KF49,2
KF51,KTKI,2
KF51,KTRL,2
KF51,KXBP,2
KF53,KHQZ,2
KF53,KRBD,2
KF62,KSMF,2
KF69,KFTW,5
KF69,KGKY,8
KF69,KGLE,2
KF69,KGPM,3
KF69,KGVT,3
KF69,KHQZ,7
KF69,KRBD,3
KF69,KSWI,2
KF69,KT31,2
KF70,KF70,182
KF70,KFFZ,2
KF70,KFUL,24
KF70,KHHR,8
KF70,KHMT,13
KF70,KHND,24
KF70,KHWD,2
KF70,KIWA,2
KF70,KL08,2
KF70,KL22,10
KF70,KL35,7
KF70,KL65,3
KF70,KL88,2
KF70,KLAS,2
KF70,KLGB,15
KF70,KMCC,3
KF70,KMKC,2
KF70,KMOD,6
KF70,KMYF,51
KF70,KNFG,43
KF70,KNYL,3
KF70,KOKB,6
KF70,KONT,6
KF70,KOXR,2
KF70,KP52,3
KF70,KPDX,3
KF70,KPHX,2
KF70,KPOC,8
KF70,KPRC,2
KF70,KPSP,13
KF70,KPVU,2
KF70,KRAL,24
KF70,KREI,18
KF70,KRIR,7
KF70,KRIV,10
KF70,KRNM,26
KF70,KSAC,5
KF70,KSAN,4
KF70,KSBA,15
KF70,KSBD,12
KF70,KSCK,2
KF70,KSDL,4
KF70,KSDM,13
KF70,KSEE,42
KF70,KSJC,2
KF70,KSMO,14
KF70,KSNA,49
KF70,KSNS,3
KF70,KTOA,17
KF70,KTUS,3
KF70,KU42,3
KF70,KUDD,9
KF70,KVGT,8
KF70,KVNY,12
KF70,KWHP,5
KF72,KF72,6
KF72,KO88,3
KF72,KRHV,3
KF72,KSAC,13
KFAM,KSTL,10
KFAT,KFCH,8
KFAT,KLVK,2
KFAY,KFAY,8
KFAY,KIAD,3
KFAY,KIGX,43
KFAY,KJYO,2
KFAY,KLBT,3
KFAY,KMGM,2
KFAY,KRDU,12
KFAY,KROA,2
KFAY,KRYY,3
KFAY,KSJC,2
KFAY,KSWF,5
KFAY,KTPA,4
KFAY,KTTA,5
KFBG,KFBG,3
KFBG,KMEB,3
KFBG,KTPF,2
KFBL,KFCM,14
KFBL,KLVN,4
KFBL,KMIC,4
KFBL,KMSP,9
KFCH,KFCH,19
KFCH,KHHR,5
KFCH,KLAX,3
KFCH,KLVK,2
KFCH,KOAK,6
KFCH,KPHX,5
KFCH,KVNY,2
KFCM,KFCM,228
KFCM,KFLD,2
KFCM,KFTW,15
KFCM,KFXE,2
KFCM,KGAI,4
KFCM,KGRB,12
KFCM,KGRR,7
KFCM,KGYL,37
KFCM,KHOU,3
KFCM,KHPN,3
KFCM,KHQZ,3
KFCM,KHSD,3
KFCM,KHWO,3
KFCM,KHXD,2
KFCM,KIAD,7
KFCM,KIND,6
KFCM,KIWS,2
KFCM,KIXD,4
KFCM,KJFK,2
KFCM,KJWN,10
KFCM,KLAF,6
KFCM,KLGA,2
KFCM,KLNK,2
KFCM,KLOT,2
KFCM,KLUK,6
KFCM,KLVN,13
KFCM,KLXL,3
KFCM,KLXT,3
KFCM,KMDW,16
KFCM,KMGG,3
KFCM,KMGM,3
KFCM,KMIC,7
KFCM,KMKC,16
KFCM,KMKE,8
KFCM,KMKT,4
KFCM,KMLE,3
KFCM,KMMU,2
KFCM,KMSN,24
KFCM,KMWC,3
KFCM,KOAK,2
KFCM,KOJC,2
KFCM,KOMA,32
KFCM,KOPF,2
KFCM,KORD,7
KFCM,KOSH,2
KFCM,KPBI,2
KFCM,KPHX,5
KFCM,KPSP,5
KFCM,KPUB,4
KFCM,KPWK,40
KFCM,KRNO,5
KFCM,KROG,8
KFCM,KRYY,2
KFCM,KSAT,2
KFCM,KSDL,11
KFCM,KSFO,5
KFCM,KSGR,4
KFCM,KSJC,3
KFCM,KSNA,3
KFCM,KSTC,9
KFCM,KSTJ,2
KFCM,KSTL,2
KFCM,KSTP,27
KFCM,KSUS,17
KFCM,KT82,4
KFCM,KTEB,10
KFCM,KTKI,4
KFCM,KUES,3
KFCM,KUGN,3
KFCM,KVNY,3
KFCM,KVTA,2
KFCS,KFCS,5
KFDK,KFDK,396
KFDK,KFME,12
KFDK,KGAI,28
KFDK,KGIF,2
KFDK,KGSP,2
KFDK,KHEF,10
KFDK,KHFY,2
KFDK,KHGR,4
KFDK,KHPN,5
KFDK,KIAD,4
KFDK,KILG,5
KFDK,KIXD,2
KFDK,KJYO,13
KFDK,KLNS,33
KFDK,KLOM,5
KFDK,KMKC,2
KFDK,KMMU,3
KFDK,KMRB,14
KFDK,KMTN,16
KFDK,KN71,2
KFDK,KOKV,2
KFDK,KPBI,3
KFDK,KPHL,2
KFDK,KPWK,2
KFDK,KRDU,6
KFDK,KROA,5
KFDK,KTEB,5
KFDK,KTHV,12
KFDK,KTTN,6
KFDK,KW05,5
KFDK,KW35,3
KFDK,PA08,2
KFDK,PA47,5
KFDK,PA72,2
KFDK,PA73,4
KFDK,PA76,2
KFDK,PN17,2
KFDK,PN66,3
KFDW,KFDW,12
KFDW,KHXD,2
KFDW,KLAL,4
KFDW,KMMT,5
KFDW,KPMP,2
KFDW,KRDU,2
KFEP,KFEP,2
KFEP,KMSN,3
KFES,KFES,2
KFES,KSUS,11
KFES,KUUV,2
KFET,KMLE,2
KFET,KOMA,7
KFFZ,KFFZ,1510
KFFZ,KFUL,2
KFFZ,KGEU,5
KFFZ,KGYR,115
KFFZ,KHHR,5
KFFZ,KHND,11
KFFZ,KHWD,7
KFFZ,KIWA,25
KFFZ,KIWS,2
KFFZ,KLAS,8
KFFZ,KLGB,6
KFFZ,KLGF,2
KFFZ,KMYF,8
KFFZ,KMZJ,8
KFFZ,KNYL,4
KFFZ,KP08,19
KFFZ,KP13,9
KFFZ,KP19,5
KFFZ,KP52,10
KFFZ,KPAN,133
KFFZ,KPHX,33
KFFZ,KPRC,17
KFFZ,KPSP,3
KFFZ,KPVU,4
KFFZ,KRAL,2
KFFZ,KRBD,2
KFFZ,KRYN,47
KFFZ,KSAF,3
KFFZ,KSAN,4
KFFZ,KSDL,30
KFFZ,KSEE,4
KFFZ,KSEZ,24
KFFZ,KSJC,4
KFFZ,KSMO,2
KFFZ,KSNA,3
KFFZ,KTUS,24
KFFZ,KVGT,4
KFFZ,KWHP,2
KFHR,KFHR,17
KFHR,KHIO,4
KFHR,KNOW,8
KFHR,KOKH,3
KFHR,KORS,11
KFHR,KPAE,52
KFHR,KPWT,2
KFHR,KRNT,9
KFHR,KS36,2
KFHR,KS50,6
KFHU,KPHX,2
KFIG,PS15,2
KFKL,KFKL,11
KFKL,KGKJ,3
KFKL,KIND,2
KFKL,KPIT,20
KFKL,KPJC,10
KFKL,KUCP,18
KFKL,KVAY,2
KFKL,KXLL,6
KFKL,PA20,2
KFKL,PN01,14
KFKL,PN14,3
KFKL,PN56,2
KFKL,PN68,3
KFKL,PN85,6
KFKR,KFKR,20
KFKR,KIND,4
KFKR,KLAF,4
KFKR,KMQJ,3
KFKR,KTYQ,3
KFLD,KFLD,24
KFLD,KGRB,2
KFLD,KGYY,2
KFLD,KHPN,2
KFLD,KMSN,5
KFLD,KMTW,3
KFLD,KOAK,2
KFLD,KOMA,3
KFLD,KORD,7
KFLD,KOSH,4
KFLD,KPBI,2
KFLD,KPDK,2
KFLD,KPWK,4
KFLD,KRYV,2
KFLD,KSDL,6
KFLD,KSTC,2
KFLD,KTEB,2
KFLD,KUGN,2
KFLD,KUNU,3
KFLG,KFLG,3
KFLG,KFTG,2
KFLG,KGCN,2
KFLG,KHND,4
KFLG,KLAS,3
KFLG,KLAX,2
KFLG,KOAK,2
KFLG,KP19,2
KFLG,KP23,3
KFLG,KP52,2
KFLG,KPHX,98
KFLG,KPRC,14
KFLG,KREI,2
KFLG,KSDL,25
KFLG,KSEZ,5
KFLG,KSJC,2
KFLG,KSMO,2
KFLG,KSNA,5
KFLG,KSTC,2
KFLG,KTEB,2
KFLG,KTUS,7
KFLG,KVGT,2
KFLG,KVNY,3
KFLG,KWHP,2
KFLL,KFME,7
KFLL,KFRG,4
KFLL,KFTG,21
KFLL,KFTY,3
KFLL,KGHG,27
KFLL,KGMU,3
KFLL,KGRR,11
KFLL,KGSO,3
KFLL,KGSP,6
KFLL,KGYY,2
KFLL,KHFD,15
KFLL,KHHR,42
KFLL,KHOU,55
KFLL,KHPN,42
KFLL,KHWO,38
KFLL,KIAD,70
KFLL,KIAG,18
KFLL,KIAH,32
KFLL,KIMM,9
KFLL,KIND,34
KFLL,KISM,2
KFLL,KISP,17
KFLL,KJFK,351
KFLL,KJWN,2
KFLL,KJYO,2
KFLL,KLAS,38
KFLL,KLAX,47
KFLL,KLBE,4
KFLL,KLCK,3
KFLL,KLDJ,101
KFLL,KLGA,351
KFLL,KLNA,6
KFLL,KMCF,35
KFLL,KMCI,34
KFLL,KMCO,34
KFLL,KMDW,68
KFLL,KMKE,4
KFLL,KMMK,5
KFLL,KMMU,2
KFLL,KMSP,48
KFLL,KMTN,5
KFLL,KOAK,3
KFLL,KOBI,4
KFLL,KORD,192
KFLL,KORL,49
KFLL,KOWD,21
KFLL,KPBI,17
KFLL,KPGD,2
KFLL,KPHL,263
KFLL,KPHX,35
KFLL,KPIT,3
KFLL,KPMP,2
KFLL,KPNE,3
KFLL,KPVD,20
KFLL,KPYM,3
KFLL,KRDU,68
KFLL,KSAN,23
KFLL,KSAT,19
KFLL,KSAV,2
KFLL,KSDF,14
KFLL,KSDL,2
KFLL,KSEA,22
KFLL,KSFB,4
KFLL,KSFO,65
KFLL,KSGR,2
KFLL,KSGS,3
KFLL,KSLC,19
KFLL,KSNA,2
KFLL,KSPG,7
KFLL,KSTL,33
KFLL,KSUS,3
KFLL,KSWF,6
KFLL,KTAN,2
KFLL,KTEB,57
KFLL,KTPA,71
KFLL,KTTN,14
KFLL,KU42,12
KFLL,KW32,10
KFLL,PN62,3
KFLL,PN66,10
KFME,KFME,34
KFME,KFRR,2
KFME,KGAI,18
KFME,KHEF,5
KFME,KHGR,2
KFME,KHOU,3
KFME,KHVN,3
KFME,KIND,4
KFME,KISP,4
KFME,KJFK,2
KFME,KJYO,7
KFME,KLAS,2
KFME,KLAX,2
KFME,KLNS,2
KFME,KMCI,2
KFME,KMCO,6
KFME,KMDW,3
KFME,KMRB,3
KFME,KMSP,2
KFME,KMTN,3
KFME,KNHK,4
KFME,KOKV,6
KFME,KORD,4
KFME,KPDK,2
KFME,KPHX,3
KFME,KRDU,6
KFME,KSTL,2
KFME,KTHV,2
KFME,KTTA,4
KFME,KXSA,3
KFME,PA58,2
KFME,PA81,2
KFMH,KOWD,3
KFMM,KFNL,8
KFMM,KGXY,5
KFMM,KLMO,3
KFNL,KFNL,237
KFNL,KFTG,4
KFNL,KGXY,18
KFNL,KLAS,5
KFNL,KLMO,31
KFNL,KMKC,2
KFNL,KMSN,2
KFNL,KMSP,3
KFNL,KOMA,7
KFNL,KPDX,5
KFNL,KPUB,4
KFNL,KPWK,3
KFNL,KRFD,3
KFNL,KSAN,2
KFNL,KSDL,6
KFNL,KSNA,5
KFNL,KVGT,4
KFNL,KVNY,6
KFNT,KGRR,2
KFNT,KORD,13
KFNT,KPIE,2
KFOE,KFOE,2
KFOE,KLWC,5
KFOE,KMKC,5
KFOE,KOJC,2
KFOE,KPUB,3
KFOK,KFRG,38
KFOK,KGAI,2
KFOK,KHPN,8
KFOK,KIAD,21
KFOK,KISP,18
KFOK,KJFK,14
KFOK,KLDJ,3
KFOK,KMMU,2
KFOK,KPBI,2
KFOK,KPHL,4
KFOK,KPMP,3
KFOK,KPNE,2
KFOK,KRDU,3
KFOK,KSDF,2
KFOK,KTEB,6
KFOK,KTPA,2
KFOK,KTTN,9
KFPK,KORD,4
KFPK,KPWK,2
KFRG,KFRG,640
KFRG,KFTY,2
KFRG,KGAI,3
KFRG,KGRB,2
KFRG,KHFD,2
KFRG,KHOU,2
KFRG,KHPN,93
KFRG,KHTO,2
KFRG,KHVN,85
KFRG,KHWO,9
KFRG,KHWV,101
KFRG,KHXD,3
KFRG,KIAD,49
KFRG,KISM,2
KFRG,KISP,36
KFRG,KJFK,7
KFRG,KJYO,2
KFRG,KLDJ,9
KFRG,KLEB,4
KFRG,KLGA,22
KFRG,KLNS,4
KFRG,KLOM,34
KFRG,KMDT,3
KFRG,KMDW,13
KFRG,KMHP,2
KFRG,KMIA,5
KFRG,KMJX,9
KFRG,KMKC,2
KFRG,KMKE,2
KFRG,KMMK,9
KFRG,KMMU,18
KFRG,KMPO,2
KFRG,KMQS,4
KFRG,KMRT,2
KFRG,KMSP,2
KFRG,KMTN,9
KFRG,KN69,34
KFRG,KOBI,8
KFRG,KOPF,10
KFRG,KORL,2
KFRG,KOSU,2
KFRG,KOWD,16
KFRG,KOXC,14
KFRG,KPBI,27
KFRG,KPDK,4
KFRG,KPHL,16
KFRG,KPIT,2
KFRG,KPMP,3
KFRG,KPNE,13
KFRG,KPWK,7
KFRG,KRDG,2
KFRG,KRDU,16
KFRG,KROG,4
KFRG,KRYY,4
KFRG,KSDF,2
KFRG,KSFO,6
KFRG,KSFZ,3
KFRG,KSMQ,2
KFRG,KSTL,2
KFRG,KSUS,3
KFRG,KSWF,19
KFRG,KTAN,7
KFRG,KTEB,127
KFRG,KTPA,2
KFRG,KTTN,6
KFRG,KVAY,5
KFRG,KVNY,7
KFRG,KXLL,10
KFRG,PA43,3
KFRG,PN47,4
KFRG,PS82,2
KFRR,KJYO,9
KFSO,KFSO,2
KFTG,KFTG,13
KFTG,KFXE,6
KFTG,KGRR,32
KFTG,KGXY,4
KFTG,KHOU,31
KFTG,KHSV,5
KFTG,KHWO,12
KFTG,KIAD,117
KFTG,KIAH,12
KFTG,KIND,89
KFTG,KISM,13
KFTG,KJFK,21
KFTG,KJWN,7
KFTG,KLAS,7
KFTG,KLAX,7
KFTG,KLDJ,24
KFTG,KLGA,110
KFTG,KLNK,3
KFTG,KMCF,2
KFTG,KMCI,64
KFTG,KMCO,13
KFTG,KMDW,101
KFTG,KMKE,44
KFTG,KMSN,24
KFTG,KMSP,125
KFTG,KMWC,3
KFTG,KOMA,78
KFTG,KONT,2
KFTG,KOPF,8
KFTG,KORD,159
KFTG,KORL,30
KFTG,KOSU,2
KFTG,KOWD,2
KFTG,KPAE,6
KFTG,KPDX,4
KFTG,KPHL,73
KFTG,KPHX,32
KFTG,KPLK,2
KFTG,KPMP,4
KFTG,KPRC,2
KFTG,KPSP,6
KFTG,KPUB,5
KFTG,KPWA,2
KFTG,KRDU,32
KFTG,KRNO,2
KFTG,KSAF,6
KFTG,KSAN,11
KFTG,KSAT,14
KFTG,KSAV,2
KFTG,KSDF,27
KFTG,KSEA,17
KFTG,KSEE,2
KFTG,KSFO,5
KFTG,KSJC,8
KFTG,KSNA,6
KFTG,KSTL,59
KFTG,KTAD,3
KFTG,KTPA,23
KFTG,KTUS,7
KFTG,KXNA,17
KFTT,KORD,2
KFTT,KSUS,2
KFTW,KFTW,707
KFTW,KFTY,2
KFTW,KFWS,4
KFTW,KFYV,2
KFTW,KGDJ,20
KFTW,KGLE,10
KFTW,KGPM,4
KFTW,KGRR,2
KFTW,KGXY,2
KFTW,KGYI,4
KFTW,KHHR,6
KFTW,KHOU,62
KFTW,KHPN,2
KFTW,KHQZ,4
KFTW,KHVN,2
KFTW,KHWO,2
KFTW,KHXD,2
KFTW,KHYI,3
KFTW,KIAD,24
KFTW,KIAH,7
KFTW,KIND,2
KFTW,KISM,3
KFTW,KIWA,2
KFTW,KIWS,9
KFTW,KLAS,9
KFTW,KLAX,3
KFTW,KLNC,2
KFTW,KLUD,5
KFTW,KLVJ,2
KFTW,KLXY,3
KFTW,KMDD,5
KFTW,KMDW,10
KFTW,KMGE,2
KFTW,KMGM,6
KFTW,KMKC,10
KFTW,KMSP,8
KFTW,KMTN,5
KFTW,KMWL,3
KFTW,KNFW,16
KFTW,KODO,2
KFTW,KOMA,12
KFTW,KORL,2
KFTW,KPBI,3
KFTW,KPDK,3
KFTW,KPHX,10
KFTW,KPSP,11
KFTW,KPWA,5
KFTW,KPWK,4
KFTW,KRBD,11
KFTW,KRDU,2
KFTW,KROG,6
KFTW,KRPH,2
KFTW,KRYW,2
KFTW,KRYY,3
KFTW,KSAF,2
KFTW,KSAT,74
KFTW,KSDL,18
KFTW,KSGR,19
KFTW,KSJC,7
KFTW,KSJT,12
KFTW,KSNA,11
KFTW,KSSF,2
KFTW,KSTL,4
KFTW,KSTP,4
KFTW,KSTS,2
KFTW,KSUS,3
KFTW,KT27,2
KFTW,KT31,2
KFTW,KT54,4
KFTW,KT67,10
KFTW,KT82,2
KFTW,KTEB,9
KFTW,KTIK,2
KFTW,KTKI,9
KFTW,KTPL,14
KFTW,KTRL,8
KFTW,KUGN,5
KFTW,KVBT,2
KFTW,KVGT,3
KFTW,KVNY,5
KFTW,KXBP,13
KFTW,KXNA,4
KFTY,KFTY,7
KFTY,KGKY,2
KFTY,KGRR,6
KFTY,KGSP,3
KFTY,KHEF,2
KFTY,KHGR,3
KFTY,KHOU,8
KFTY,KHPN,11
KFTY,KHSV,2
KFTY,KHWO,3
KFTY,KIAD,30
KFTY,KIGQ,2
KFTY,KIND,11
KFTY,KISM,3
KFTY,KISP,3
KFTY,KJFK,41
KFTY,KJZP,4
KFTY,KLAS,8
KFTY,KLAX,11
KFTY,KLDJ,3
KFTY,KLGA,43
KFTY,KLUK,3
KFTY,KMCI,2
KFTY,KMDT,9
KFTY,KMDW,11
KFTY,KMMU,6
KFTY,KMSP,15
KFTY,KNUQ,4
KFTY,KOMA,3
KFTY,KOPF,2
KFTY,KORD,16
KFTY,KOWD,2
KFTY,KPDK,11
KFTY,KPDX,2
KFTY,KPHL,18
KFTY,KPHX,6
KFTY,KPWA,3
KFTY,KPWK,3
KFTY,KRDU,19
KFTY,KROA,9
KFTY,KRYY,3
KFTY,KSAF,2
KFTY,KSAN,2
KFTY,KSAV,2
KFTY,KSEA,9
KFTY,KSFO,7
KFTY,KSGS,2
KFTY,KSJC,3
KFTY,KSLC,2
KFTY,KSNA,3
KFTY,KSTL,12
KFTY,KTEB,29
KFTY,KTNT,3
KFTY,KTPA,4
KFTY,KTTN,2
KFTY,KU42,3
KFTY,KVDF,4
KFTY,KVNY,3
KFTY,KVPC,3
KFUL,KFUL,298
KFUL,KHHR,19
KFUL,KHMT,9
KFUL,KHND,8
KFUL,KIPL,2
KFUL,KL08,2
KFUL,KL22,4
KFUL,KL26,5
KFUL,KL35,8
KFUL,KL70,7
KFUL,KL94,2
KFUL,KLAS,3
KFUL,KLGB,21
KFUL,KMER,2
KFUL,KMHR,2
KFUL,KMOD,9
KFUL,KMRY,2
KFUL,KMYF,20
KFUL,KOAR,2
KFUL,KOKB,4
KFUL,KONT,2
KFUL,KOXR,2
KFUL,KPMD,4
KFUL,KPOC,46
KFUL,KPSP,15
KFUL,KRAL,33
KFUL,KREI,3
KFUL,KRHV,2
KFUL,KRIR,7
KFUL,KRNO,3
KFUL,KSAC,3
KFUL,KSBA,15
KFUL,KSBD,5
KFUL,KSDL,3
KFUL,KSDM,8
KFUL,KSEE,14
KFUL,KSLI,5
KFUL,KSMO,19
KFUL,KSNA,34
KFUL,KSNS,5
KFUL,KSTS,2
KFUL,KTOA,22
KFUL,KUDD,4
KFUL,KVGT,6
KFUL,KVNY,27
KFUL,KWHP,15
KFWA,KFWA,10
KFWA,KGRR,8
KFWA,KGSH,2
KFWA,KHAI,3
KFWA,KHOU,2
KFWA,KIND,6
KFWA,KIWA,3
KFWA,KIXD,3
KFWA,KJWN,3
KFWA,KLAF,2
KFWA,KLOT,13
KFWA,KMDW,2
KFWA,KMSN,2
KFWA,KMSP,21
KFWA,KORD,141
KFWA,KPHL,43
KFWA,KPMP,2
KFWA,KPWK,2
KFWA,KROG,2
KFWA,KSAT,2
KFWA,KSDF,8
KFWA,KSMD,2
KFWA,KSUS,4
KFWA,KTEB,6
KFWQ,KHEF,3
KFWQ,KIAD,7
KFWS,KFWS,11
KFWS,KGPM,2
KFWS,KHOU,2
KFWS,KINJ,2
KFWS,KIWS,2
KFWS,KMKC,4
KFWS,KRBD,2
KFWS,KT67,4
KFWS,KTEB,2
KFWS,KTKI,4
KFXE,KFXE,127
KFXE,KGIF,4
KFXE,KGNV,3
KFXE,KGSO,2
KFXE,KHEF,2
KFXE,KHFF,2
KFXE,KHHR,13
KFXE,KHOU,10
KFXE,KHPN,10
KFXE,KHSD,4
KFXE,KHWO,32
KFXE,KHXD,3
KFXE,KIAD,9
KFXE,KIMM,3
KFXE,KIND,4
KFXE,KISM,12
KFXE,KISP,2
KFXE,KIWS,2
KFXE,KJFK,10
KFXE,KLAL,4
KFXE,KLAS,15
KFXE,KLAX,13
KFXE,KLDJ,2
KFXE,KLGA,13
KFXE,KLNA,19
KFXE,KLOU,2
KFXE,KLUK,2
KFXE,KMCF,8
KFXE,KMCI,4
KFXE,KMCO,4
KFXE,KMDW,10
KFXE,KMMU,5
KFXE,KMSP,3
KFXE,KOMN,3
KFXE,KOPF,3
KFXE,KORD,19
KFXE,KORL,11
KFXE,KPBI,22
KFXE,KPCM,4
KFXE,KPDK,5
KFXE,KPGD,9
KFXE,KPHK,11
KFXE,KPHL,16
KFXE,KPHX,3
KFXE,KPIE,7
KFXE,KPMP,89
KFXE,KPWA,3
KFXE,KPWK,2
KFXE,KRDU,7
KFXE,KRNO,2
KFXE,KROG,3
KFXE,KRYY,8
KFXE,KSAN,9
KFXE,KSAT,8
KFXE,KSAV,2
KFXE,KSDF,2
KFXE,KSFO,4
KFXE,KSNA,2
KFXE,KSPG,12
KFXE,KSRQ,2
KFXE,KSTL,4
KFXE,KSVN,4
KFXE,KTEB,16
KFXE,KTIX,4
KFXE,KTPA,23
KFXE,KTPF,7
KFXE,KTTN,2
KFXE,KU42,3
KFXE,KUGN,3
KFXE,KVDF,21
KFXE,KVNY,5
KFXE,KX05,2
KFXE,KX10,16
KFXE,KX40,2
KFXE,KX50,5
KFXE,KX58,4
KFXE,KZPH,3
KFXE,PN66,2
KFYM,KHSV,5
KFYM,KHUA,8
KFYM,KMDQ,4
KFYM,KMGM,3
KFYV,KFYV,21
KFYV,KGKY,5
KFYV,KH35,8
KFYV,KHOU,11
KFYV,KHRO,6
KFYV,KHSD,3
KFYV,KMGE,2
KFYV,KO11,2
KFYV,KOKC,3
KFYV,KOMA,2
KFYV,KOPF,2
KFYV,KPDK,3
KFYV,KPUB,2
KFYV,KPWA,3
KFYV,KPWK,2
KFYV,KRDU,2
KFYV,KROG,9
KFYV,KRYY,2
KFYV,KSUS,5
KFYV,KT31,2
KFYV,KTIK,3
KFYV,KVBT,11
KFYV,KVNY,3
KFYV,KXNA,15
KFZY,KFZY,2
KGAI,KGAI,99
KGAI,KGNV,3
KGAI,KHEF,7
KGAI,KHGR,6
KGAI,KHPN,16
KGAI,KHVN,5
KGAI,KHXD,3
KGAI,KIAD,9
KGAI,KISM,2
KGAI,KJFK,5
KGAI,KJST,3
KGAI,KJYO,3
KGAI,KLDJ,4
KGAI,KLEB,3
KGAI,KLNS,25
KGAI,KLOM,6
KGAI,KLUK,4
KGAI,KMMU,4
KGAI,KMQS,2
KGAI,KMRB,6
KGAI,KMSN,2
KGAI,KMTN,6
KGAI,KN94,3
KGAI,KOWD,3
KGAI,KPDK,3
KGAI,KPMP,2
KGAI,KPTK,2
KGAI,KPWK,2
KGAI,KRDU,2
KGAI,KTEB,39
KGAI,KTHV,5
KGAI,KTTN,2
KGAI,KVAY,6
KGAI,KW35,4
KGAI,PA31,2
KGAI,PA73,5
KGAI,PA84,2
KGAI,PN58,2
KGBG,KSUS,2
KGBN,KIWA,2
KGBN,KPHX,6
KGCN,KHND,53
KGCN,KHWD,2
KGCN,KIWA,4
